PC1,PC2
-11.708124439841024,-16.393248511873825
-7.069558374039275,1.731186692684059
-3.114785886022412,0.7521725831050129
-1.3929678718320715,0.7930088705840319
-0.4274824217403153,-1.6525126104896461
-1.5104640055650271,0.1650465225620799
-1.8607878850285022,-1.6050065001822238
-1.9826733317242575,-0.4256779216995523
-2.871130964040913,-0.4652594270495173
-1.323936291821067,-1.2492627261323301
-2.210108189993662,-1.7134924680234345
-0.5544820244841532,-0.8285806648506339
-1.466881313228982,-2.5736003433095944
-0.6794058991255654,-0.27892963027087697
0.825461953736384,0.40883009479711924
0.6138965963385064,-0.8949744553412576
-0.36708794109614257,-2.5103275451989804
1.7074254670870808,-0.2540346135694609
-0.08495147490771571,0.17081207296508333
-1.8419147396572113,0.9233134124031132
-1.6119128821786688,2.165701591088077
-2.5523928359617107,-1.1532960294522046
1.213241514414219,-0.5401297251481468
1.58741752050731,-1.9245424601742962
-0.3631548028890134,-1.661178574128826
-4.831883031407411,0.771229150089904
-3.4828074288157356,0.01613512920335674
-1.642595225761785,0.5281483482049896
-0.19032791450828823,-1.90832011885312
-2.676565410614394,1.075911658609434
-1.69327246911508,-1.3097797966887448
-2.326754921228263,-0.0038159482976101154
-2.5973358500444923,-0.3703272388585332
-1.4820312813119056,-0.9081771401228094
-2.2846737804201314,-1.0779481300136668
0.45020904278473706,-0.5750805648841811
-0.4517092169019721,-2.176763071925787
-0.7649831224852945,-0.6136404349278265
0.2275970993501603,0.1317021448814373
0.9448538715041733,-0.5374243219833038
-0.12318491936924768,-2.5094972526639197
-0.20538245412036404,-0.1357138072109856
0.7974747357199516,0.04488561825930008
-1.6001151499045496,0.6819373436738324
-0.9383061341062616,1.6642202560703547
-2.566983223266708,-1.2827118572742835
1.1609215694256436,-0.6510983699907714
-0.33869292079902585,-1.5286327138211342
-0.990960506102331,-1.6299895298928504
-1.205697194069352,1.783617494189621
-3.2579828329387825,0.11368421292990705
-0.25143339258104674,-0.8850050849103737
0.7571023715345445,-0.1511721806207586
-2.69494601565592,-1.8323952824228744
-3.6086571560213985,-0.5596557693222077
-1.112974645612468,-0.6275667653716998
-0.9112271610160222,-2.550748235168587
-0.6672033168230745,-1.7630644620449478
1.1528343454170118,-0.6468608893947071
-0.6029981698616129,-1.3959224168271738
-1.229731666690456,-0.4421457730439228
-1.8232129629785527,-1.6866418196192636
-0.7543008905961274,-0.8545982020025331
-6.503116375049909,-1.077139938755389
-2.143918763516304,-0.4639410852738872
-2.7632157726226394,-1.297508756925646
-0.10803648900097923,-1.3387833353585983
2.4667753240260963,-0.38506329660952254
0.734160733362228,-2.335993574261958
-0.14502953604789334,-0.46272285822762826
-0.42707352609358656,-0.3373715826382215
1.0642835340803374,-0.4355331400909792
-0.3512700934075305,1.1463850125370536
0.5460174907779131,-1.013459757005323
0.9843481406248035,0.4279531711843554
-1.9453565088203644,-0.16238727852069648
-3.5327846997155175,-0.4691370114648236
0.9014918199478734,-0.631947151513692
0.27687488785487546,-0.3530027885106085
-1.2975337229958555,-1.7973561263566458
-2.4882347937663405,-0.8749293446582749
-0.43341291574408586,-0.4984350404828002
0.09922011908184962,-1.4437023194089655
-1.8086372203646857,-1.029523591506277
-0.608393483706863,-0.2001972199660643
2.1601638296740746,0.2877065164380065
-4.072439268388316,0.04278979267177548
-0.9707957245184118,-1.859911215513852
-0.4077463184265803,-1.3286659504137324
-3.3863604204755537,-1.3441767833029672
0.9846753291169387,-0.23853064906090393
-1.4648756315985954,-0.8467420706127633
-0.21347438563135301,-1.2964005988431908
0.29882479801626055,-1.059797663842993
-0.9571981189300104,-2.503663792666325
1.5177407972865173,-0.1800613990612007
-1.0366760749134747,-1.0712031377080715
0.37397523064149973,0.028193928739490236
-0.24044194794063167,0.10696410965204652
0.9127572675147138,-0.5554513143526538
0.823879357198064,0.5188431991783037
-1.231646006129324,-0.24973397041981873
-3.8921177042267443,1.5156925156907881
2.6874626853635544,0.18354832540619345
1.6767267131557388,0.10304724200161805
-0.38476605624846727,-1.2948864592380254
-2.286089168249212,-1.0553441372721302
-0.263458536257829,-1.0299562474373427
0.9650023894884258,-1.5956910056240705
-1.2565558721100125,-0.42792024859529804
-2.127061225552365,-0.6974270597457788
1.8214061485182151,-0.057269445812940564
-2.6248893231424724,-0.39629818115071425
-0.5315409818361346,-1.6409943048429994
0.2066751213914328,-1.4523857729252285
-2.613663581830836,-2.002893702694462
0.6060971246213932,-0.3723186202325851
0.5327065312896588,-0.8178708663101077
-1.1780476662388955,-0.48303126353744896
0.5817622511893485,-0.9738524828923886
-0.14476827934767253,-2.160965975855679
3.1569424507476094,0.4361173079396933
-0.9159795888615329,-0.4789830030265107
0.4135187461521242,-0.3067450929237891
-0.9331109731130063,0.5157068774820055
0.9045088627614392,-0.7007423271319675
0.7654320826580655,0.5241550526416434
-0.39096528866983216,0.5128369702832646
-3.0933755705030235,-0.012539637401932022
-2.8492839110169887,-0.08143225840625312
-3.5555269863907144,1.1325696412294242
-1.5031722144972757,-1.2671810054539072
-2.798256413067749,-1.080699873540522
-1.01606977578675,-2.856198112598411
-3.7478243102901843,-1.1584743826305557
-3.4483047502686452,-1.664097083234332
-1.7545253304937531,-1.6337332407091312
-2.856524640067917,-2.3579213108590498
-2.3870119552062796,-1.3468759498132452
-1.971646358767709,-1.489333173518701
-0.6472804764681546,-0.3770033658563339
-2.04750810228763,-1.77874210552116
-1.7821329269697428,-1.8920425285370068
-1.1656819212613045,-1.44866176240641
-1.6837603583736815,-1.6838139360929307
-2.132953243682184,-0.005348456432435151
-1.4145670805811763,-0.8251868515834311
2.5222040188960544,-0.5087231404976023
-1.390127526544043,-1.4964257308413675
-2.9314640928375906,-1.1538863530867023
-2.3858428554455138,-0.6199513129623051
-1.6618494845642644,-1.1619791894093165
-3.953563669775793,-0.346335136985243
-1.7210387348047667,-0.6799654369849715
0.5630756155816408,-0.9458576951984458
0.20339965910562405,-0.7852339914658689
-1.2729736200315411,0.19009849953369193
0.47938368330930553,-0.7560274725364345
0.3416952961919024,-1.608960100001599
-0.16631939491557635,-0.24853644657263266
0.395329681714817,-1.9393410114039704
2.190930923135344,0.5647736443509938
0.39337915315446326,1.5557121235782203
-2.2488451976941093,1.5501420418067196
-0.4202614757534384,0.770090011294565
-2.6910188240152664,6.249334376622972
-1.563171403099043,-0.08578107861226797
-0.5178349025240782,-0.573756999741536
-2.5822784509081305,-1.1133560514465988
-0.1787906314095958,0.6197855939736688
0.74447994680931,0.8950039255764328
1.1247022231816506,-1.096175010969796
-2.663382591904121,0.42588216244162846
0.23430227037494492,-0.557726718111312
-4.840655275443368,-0.1722629263843758
-4.722195646364063,-0.18186549167732388
-7.844604630999286,-1.0662610534701993
-2.47545491449036,-1.3550495434596077
-5.957738098249877,0.4662189301452777
-7.296469372439444,0.008824122637693181
-4.2326353485256885,0.0885727140622611
-2.0037705467312126,-1.2532922200341994
-3.476975473231698,-1.0460619509377262
-2.5087629578372725,-3.2365840444929144
-3.9633123656243505,-0.477929585707565
-4.86268612365685,-0.0358753163401133
-3.858174487931013,-1.523414724217718
-2.323325440970541,-1.6106668430150946
-2.2033698918066733,-1.6966038951299949
-3.2401394496350306,-1.2672379110799041
-0.8569970131870006,-0.97241465945249
-0.2791609163414646,-0.9138198488369621
-2.0014095856218024,-1.4424990998729106
-2.1339364823015865,-1.9662247355239437
-2.247770498031749,-1.28187515714574
-3.1690990497893496,-1.22957993013875
-1.5095854201386565,-1.3029321980621806
-1.7266012544575406,-0.06385678358230575
-2.8394883938151527,-0.9346842799258789
1.3161477216592867,-1.104766434323005
-3.050448195801812,-1.361118849108483
-5.04605803044291,-1.0078091348669707
-1.1964042373877923,-0.5283653169429761
-2.3336506064888605,-1.3796816256683444
-3.4616714244830047,-0.23144391447715587
-1.7859886213794305,-2.0423859614186783
-1.0992297667172726,-1.2154479780355738
0.03284845786129984,-1.7670412598703
-2.62240036536802,0.38985823412105236
1.6171909891381366,-1.2162039414985444
-1.4203590997522595,0.7333360265806228
-0.19305346967096396,-1.4608008166430377
-1.258118552920219,-1.3366107231694342
-1.74918946037248,-1.298961180189714
-1.9775307795635626,-2.3071006011105473
2.2130268244897318,0.1473759552079469
-0.2964055675488226,1.6735304586903734
-3.38056318030832,0.4831646864391564
-0.29003461977517153,0.5589873755330503
-0.8197975190383826,4.493338650291193
-2.2062370557781166,0.22458833275279994
-1.2586112953335657,-0.6156713166412017
-3.7094608302983616,-1.523406460578904
-0.9212129419889435,0.36396522193481484
-0.2882351889696974,0.3910811630259968
1.3789821365884276,-0.9027848911026753
-3.626445716637281,1.0828154840381974
-0.8906866537183101,-0.34543665234140175
-2.239159040046138,3.279732748812204
-1.9425659730827127,-1.3896634347124144
-2.494958131568802,-0.2650668708111892
-1.656119613548015,-3.066865163461896
-2.626853666165196,-0.9706957040389376
-4.4250387743367785,0.8532058544760585
-3.1084965062991277,-0.7660240701724284
-1.6995279280315607,-1.5019951890707284
-3.081891862713508,-1.3456231639242417
-2.6854542916787256,-0.7937341932744717
-1.0293357542585126,-1.1722160402709279
-0.9871789850617704,-0.842664618293259
-1.6441132982998694,-1.5245817645168844
-1.6926836008916502,-2.0548712056231544
-3.301571582574408,-1.5899533396600567
-2.1809442405244384,-1.4231343244406085
-1.8486188132977899,-1.716781692342844
-3.44740288813397,-1.1909395772869835
-2.1658210286909316,-1.0484199228690547
1.8747647327612482,-0.9881145537996783
-0.057845571638138533,-2.4914447900307786
-5.955419394547501,0.17107380763902597
-1.0370803408830698,-0.3783664041015903
-0.3609048669828393,-0.7344108956928538
-2.473197517314572,-0.38004430423167646
-1.5606827866849529,-1.0272156174150748
-1.302419182347017,-1.3656460103146868
-1.5790720634426159,-2.707004898364516
-0.2243041149086736,-1.163262462414204
-0.5095496227494954,-1.2890998676340197
-1.4631071578561192,1.1270477956665474
-1.2257008543223062,-1.3579625025417832
-1.3876545341995605,-2.255695739014262
-1.4735036001844435,-1.171378876716974
-0.2943503396030181,-1.142009794035739
1.2150715848255667,-0.15867559904498568
-0.4090283494725602,1.2740586859232923
-4.2616210361270905,0.29054278714096554
-0.5483287062518487,0.49378141550764554
2.326120808311582,2.64369946580539
-0.547656175587955,0.40925247881266574
-1.4504697930279338,-1.4755332776776133
-3.8688166269383877,-1.2331726210843963
-1.2194221345762712,-0.05498835972349093
-1.8399788694353623,0.10884015760917089
2.123787496185322,-0.14779580533201922
2.810757280853985,-0.44725086777798684
-2.1181162924298653,-0.5425475228372527
-1.3019211910514585,-1.3538635087708104
-2.3965900092497248,-0.6957183711980253
-0.78367511732261,-2.419682282189162
-2.8874342268133617,-0.5199377047420788
-4.093082116420212,0.8516813414303932
-3.3239246156121456,-1.0088736841170447
-1.6841609749217954,-1.507970177009307
-3.106153574414393,-1.621393155391159
-2.728526360340812,-0.7948261555161659
-1.9770397940912587,-1.5095340570887394
-1.14961002164131,-1.0740279003801767
-1.4793716824770142,-1.5324436872193414
-1.6341989269723698,-2.0661134914787875
-3.4396769984403615,-1.5132359111934661
-1.8440640612882913,-1.2673415714264111
-1.8872823144307518,-1.7653320296437434
-1.907958305204266,-0.7888544684969823
-2.3632914174941684,-0.6461475802532232
2.236178348048205,-1.275708496724503
-0.8373964854266975,-2.21427760487002
-2.131772608057215,-0.05312003075017832
-1.093941611700459,-0.5168447345334901
-0.4789089216469093,-0.982055186561306
-2.532545247242922,-0.38870227231388077
-0.9913962956298632,-1.972365501249197
-3.1110104989880143,-1.9807294507715818
-1.3441401858666528,-3.068974965990615
-0.315512579842667,-1.3593655737016679
-0.6766705923577789,-1.6812555522961907
-0.8123611863593123,0.25676720008160625
-1.5186030982929342,-1.414556351536859
-1.1036022708815076,-1.641642716873037
-2.376129823772616,-1.5521725903877635
-0.44644209746731317,-1.6621189101036489
1.5601910840794349,-0.4029080963035492
-0.3434922146040277,0.47933968519397313
-6.110707727119037,-0.9034201396453855
-0.08352683492020181,0.6420096814249141
3.284048657744108,2.4158559483848854
-1.6261871223111357,0.31842072760093304
-2.57170427715503,-1.6324352595087748
-4.267888771402271,-1.5644881632459031
-1.1919877781003023,0.08655460905453985
-3.6456169224299906,0.12766897137664904
1.9018677646196214,-1.1817674174932553
3.666350590528969,-0.9194538267984076
-1.8447211324107717,-0.03745888651486722
-5.177723544134926,3.0521230977385776
-0.5849834904087318,-1.2899053618045286
-2.3549308834655545,-0.6087363710951516
-0.7067256871191451,-3.1522087857582854
-2.975803987733711,-0.4296864490538835
-4.301373418771214,0.9008055234093184
-2.835458481347817,-1.1796570204577599
-2.7315050393033307,-2.1923469330809904
-2.587955667830903,-1.2727877939665158
-2.2678346219931957,-0.9225512810531764
-1.4620169917818024,-2.024156998388586
-0.8960258855367642,-0.5762529786072866
-1.5522643210718212,-1.2480612734716903
-1.3837593610608745,-1.922647198121449
-3.6024527394762744,-1.377662301867264
-2.4752124694449678,-1.4512712962610568
-1.4269408241665875,-1.742666995254215
-1.7551833644799968,-1.245572116936106
-1.1812539821438077,-0.4608944831733701
1.6618285660589802,-1.3010174048932714
-0.5879134871255578,-2.585696757531258
-3.9289303250298997,-0.9421100462127264
-1.3388783140436875,-0.6516799078660043
-0.76753240819728,-0.2324273537357466
-3.3431718250226474,-0.49116027133267737
-1.2789486306646727,-1.8753711570636054
-1.113477055817458,-1.1455575059065803
0.2227318051498712,-2.658901285311567
-1.1005508170162766,-1.7000258167978906
-0.9988520366510428,-1.1851742359950492
-0.8687334660661796,-0.31203905514301505
-1.6994221570036667,-1.640661936811251
-2.2661623662862214,-1.9055868508346614
-1.522461688947297,-2.3090561458684147
-1.6653568123614242,-2.11114124681945
1.1468295658896472,-0.4046632366725745
-0.16255258314616217,0.3061832339295387
-7.549311863625669,-0.13749749293571745
0.29050086346716425,1.7278623456248656
3.821020063957606,2.0211411767111054
-1.346368761176711,0.36608360552425423
-1.4732004760522492,-1.8826722996016465
-2.666072281059369,-2.3479009222031935
-1.6362860325900064,0.41133088223288433
-1.9914324806033812,0.9631225556663058
2.510406491228621,-0.5401496308975521
1.465050694726438,-1.8211423954260226
-2.9291862828119903,-0.2569954935668958
-36.43428513439704,61.67111617745719
-0.693020555091411,-1.0256307909568492
-2.3206778692208574,-0.5251480924255446
-1.0717549128986164,-3.2621699360309506
-4.342692849802159,-0.6167971913412325
-5.375076159826953,0.6548773390431317
-2.81840144628529,-1.9957045078001647
-3.3249062609919995,-2.535049691206444
-4.399527766643205,-1.1029264824208989
-1.4798919642524277,-1.4028582680740742
-1.9969126692426296e-05,-3.2373794543273293
-0.5388841624015539,-1.0203962769746848
-0.9372636450694034,-1.932970762885719
-1.4236625353510282,-1.755916003444374
-4.004147778456033,-0.8370534554024098
-3.215982117834747,-1.2736184703485964
-1.3000874259635753,-1.8311635105909538
-5.368727336030662,-2.602083779902049
-2.3718477633858304,0.0031032027134698676
1.245416783664306,-1.1864805835676582
-0.5470702863784787,-2.1038219455099716
-10.603718465041618,-1.319512729933032
-1.6050997021694975,-1.1522011452623715
-2.4525093675965324,-0.6112533086785902
-3.2049189274513097,-0.25890865828136556
-2.8801327451752656,-1.5228066312052693
-1.215541584569691,-1.3519117007111852
-0.6633084081790281,-2.9065005402679165
-3.1833326469766816,-2.577279842216041
0.6982043326996602,-1.4806942239568046
-1.138051462882099,-0.002183506994187754
-1.2718147144327105,-1.2898300652903405
-2.2305103269836146,-1.8858099620801823
-0.983752977362587,-1.7955842505879631
-2.207687447855291,-2.5418112368771135
1.8354329840900192,-0.15978203411084438
-1.1456622844979714,0.70356517969755
-5.6520070741919,-0.8646716849707704
0.9279327637137708,0.5495129533228734
2.760554202669015,3.1879218412483104
-0.8099695405069602,0.022888648172371597
-1.6909681512553283,-1.5759628334638622
-2.1856050241142895,-2.904017252664559
-1.0578701592846866,0.47022853196058617
-2.9554659183921186,-0.13735080414021106
2.433704066304757,-1.184979496846809
0.6106776278264846,-1.3435038706865379
-2.145797312226624,1.7960933544139261
-3.3253639443420773,-0.28485699346574533
-3.2688850679855896,-0.18491839378320338
0.034526342603405646,-1.1641020190181885
-1.9332347044237872,-0.745752799023695
-1.1350530905965452,-3.09439845957638
-2.2936224427830516,-0.03638011269287488
-3.280808000734324,0.6135602021482217
-2.391650736222836,-2.683276401295848
-1.3387899345403564,-2.698777462004104
-4.774301983178383,-0.23575366387009536
-1.2335928201021928,-2.0687214339708415
1.2814752986430216,-2.3162796588959647
1.8777826292650877,-1.365526074682759
-1.101212098100935,-3.094275229281514
-0.7181608014418965,-2.0697047621336364
-4.218381331031489,-1.1652756398560276
-1.773837710545529,-0.2947006900400039
-1.385053351315794,-1.702655849840461
-1.613617950115636,-0.7258623943077893
-1.5674911693674138,0.04480362119215829
0.039044066433384206,-0.9156906537411975
0.34340313771834935,-2.1720625418233346
-2.5594711479295493,0.09616300209439892
-1.332367111550532,-0.8321367117288719
-1.5901250913290872,0.25742635846131395
-2.8406639987137865,-0.6305304664564465
-1.3833895901188262,-0.6917279694213234
-1.3409558555309482,-1.34613924618899
-1.6470408061264443,-3.0678674811664877
-1.7379244745281515,-1.396953209782348
-0.24104039925168763,-1.6883390323100669
-1.9606144885538193,0.22693263526349713
-2.3603085524361918,-1.5481580716389611
-1.5712021579837536,-1.7944585515140996
-0.9604628944569904,-2.533392602625774
-2.7156461679059,-1.938635262171576
2.3223576879335672,0.16692455482766672
-1.7125229450071247,0.4762171102841767
-3.9854493558878574,-1.477425223697501
0.9480625349896898,0.5199920043472839
5.288773055083883,3.383620327704159
-0.43174104531320895,0.5156178283213338
-0.9384414384194141,-1.422234041006602
-1.2129209338746096,-2.8165079928595786
-1.1688554375180416,0.9943080526185408
-1.8140414425871896,-1.0949315380026332
2.1096709724079683,-1.0500157695404568
-0.08950616801512878,-1.945479526228832
-2.4090865104234758,2.379203767109133
2.4372835666136354,0.8197547269714293
-6.523848274616885,0.730338989200887
-4.649808925570654,2.312807037350208
-8.150726751281026,-0.4593140976568618
-1.13666200182939,-1.1525190776116256
-2.3966517898876556,-0.5512138733126387
-0.5361415737844676,-2.843411890839717
-4.8486824689685575,-0.8994879929324745
-4.896338925316338,0.23504021773885606
-2.647977438949648,-3.0032064671623018
-1.6479102165364898,-2.5856226639784494
-6.241785874420383,-0.3966934737202774
-2.116511433015656,-1.5027782576193098
-0.9437272142028991,-3.6331210493766326
0.5842907421745075,-1.4282517760096107
0.06409773761168146,-3.0744902675940797
-1.3173666776644146,-2.63817468285203
-4.075400173226187,-1.2331398223605368
-2.373345182266481,-0.5336089769570589
-0.3314430609050605,-2.2001511656941353
-2.4244537261440966,-1.6795595855345602
-4.65731036224282,0.08404890337301783
-1.6201684384471586,-1.4456754017518323
-0.2703451429790135,-2.632090918415589
-0.7565422994716177,-0.30021166095683
-1.145953098417181,-1.087103394215317
-3.9433919431992086,-0.8695870901106957
-4.37937965888555,-1.613457167127577
-3.7442767059487547,-1.3252664949471844
-2.7957977003816534,-1.6402794641485245
-1.2046346558902616,-4.038524006281609
-2.805949386533516,-1.2665617183345934
0.7885641144239799,-2.1700124077781004
-3.227537787944121,0.33448232888291834
-3.115575950867465,-1.4735950592927076
-3.2535195068536633,-1.7506927094642053
0.6244268701993294,-1.9715328434366652
-3.7929154998997165,-2.554880466037015
0.8173746277001586,-0.26869515169929964
-0.8131063235994458,-0.8371115165567242
-6.787327422822063,-1.0707607098134018
0.1371232868679641,0.16121006301046262
0.9347661464866264,1.2007347732669256
-0.2448481075872316,0.156042716448773
-0.190715360335471,-1.7702403934544506
-6.320888765289332,-3.485983471931055
-0.9832304137537227,0.4905758507316138
-6.1939459186067145,-1.318295335849406
2.6943506097086676,-1.8082011143989931
0.577823588838605,-1.8677396297016562
-4.735898396409113,1.8263956743101375
2.073823732317384,0.5483196476346568
-8.555366142281784,4.089661037754252
-0.376643894404726,-0.7947049953914764
-0.37248118592864227,-1.4703375274180486
-3.047637561859606,-0.8514898262552624
0.7089099131025374,-1.4881685016997144
-1.4378745054856807,0.5076493825621942
-2.640021460265641,-0.3600154792900574
-1.4702962953658714,1.2404970529939676
-0.16026030215371442,-0.3198654296517633
-0.5499045373658493,0.5096962183507567
-2.1992982921267688,-0.6654411291951394
1.7605004644729532,-1.1543277603962585
-0.3411353594453341,0.5985140314567828
-0.6758416255571053,0.17838015478024152
0.2630375689523921,0.8450182813753522
-0.39573081098726287,0.42507998198731767
-0.029097895283541262,-0.1604063194146907
1.0909939656693088,-0.8750905403019839
-0.35322996586749955,-0.14549213383989243
4.639536871921636,0.5600544706237037
-0.09488213974411638,0.6764097089249068
-0.4489953423179445,-1.3323470159049544
1.7823405306156828,-0.7143484061065757
3.6143708374922117,2.4073370357005746
-0.26693956913231087,0.6190985991445196
-0.8991713897168997,0.49850282361624276
-0.39920458814526627,0.8627752149854674
-0.6982980312012113,0.8905034677107883
2.85946679555625,1.1594073863798042
-3.0009362466970435,0.12467549850480379
1.6979642078507815,0.9320518607013373
-1.1639941984959612,-0.6691440019360168
-1.9066535364939008,-0.7713997193798924
-0.6490965004854645,0.27751013524606005
0.179789235907982,0.4722669073770841
0.813496253768533,-0.7612700421220312
4.759829942418541,-0.20149866965941327
1.0798470681941317,-0.8905775818486096
-0.745614223479398,-0.03967088263269372
-1.8862915052278704,-0.802633111412546
-0.31828223168039993,1.4881440145069922
0.6608876065477295,-0.8215364728523867
0.6416394044625494,-1.6894448818121404
-2.8864144742205284,-0.9998246760604649
0.23023977373292184,-0.21586568868512754
0.41780955623797894,-0.2900224484825846
-1.2346584145584574,0.6464448468546306
-1.2533012941007848,0.7755039423319564
-0.20227468812036076,-0.9191576033238906
0.45348234522013114,-0.13928249122577288
0.9929318453381285,-0.1811519514589586
-3.5457787683417905,-1.3862272977745307
-2.355710776289553,2.00509964637385
0.9751262098324722,2.6147765142719206
1.5851671814812531,0.24383745092774856
-1.3499585426862135,0.4268773853737554
-0.14373757770914283,1.2393297318248608
-0.45483019369065464,-0.013688290618546706
-0.992235089673368,0.11816010724281484
-2.625080104349029,0.2533385235258246
0.5140487240721385,2.0892412737549924
-1.4673684241794407,0.45305275244895404
0.7277808878364744,0.06291193483594566
-2.944571883590013,0.6252092733131048
-0.7009886285520827,0.023715480752284454
-1.175276822002505,-1.4122631008785387
-0.6212335011313227,-1.1625867369652114
0.4587817539010805,-1.3309111234479527
-1.0284404879960554,-0.19909385001344473
-2.2417083069203874,-0.07370937053111629
-0.3811032524231027,-0.406126436878061
-1.648035982426874,-1.1038938327794694
-2.2922644095334097,-0.7517545986969403
-0.4976892026442594,-2.3241616541815477
-1.9055473198694166,0.7306865650950853
-2.019657796960759,-0.18653141278243576
-3.049366589765838,0.6344130987313692
-0.29204157017344556,-0.371938626938062
-0.9720536385031878,0.46526696636341125
-4.327069928033473,-1.2362480528599735
-2.127168108577563,-2.708296373281068
-0.3344493491217099,0.4125376842188924
0.08778256124906259,0.6773300564043381
-1.4383599930924664,0.19034310835635834
-2.5519793827168766,-0.14338275973374007
-1.959502680164715,-0.1097503490793745
1.4225064074398839,-0.714438029203409
-2.552694593085581,-1.5033247387586757
6.682243802587118,-0.3849845751913086
-0.24305511278431347,0.5888160261624455
0.021799395570825886,-1.4212382974096966
2.486179468499167,0.1321196601734081
3.5371891901250465,0.7192248561288975
-0.8949033121628984,1.4108912245109175
-1.8196768307332074,1.195204313806258
1.0277480887934247,0.6641800391548951
-1.937182718787918,0.3715876715721927
1.1839902461306453,0.36989867498539747
-0.8408938225876044,0.24300927898108743
2.187096291755545,2.191715713688906
-0.6495706461937919,-0.017178089887954277
1.2081946678790172,0.5781712430329975
-1.0759248606835519,0.11422516685518412
0.936634948001176,-0.42129791779279896
1.527711178588747,-0.5944099756686916
0.3159356545920978,0.18246076709232648
0.37420950805596104,-0.04290112994903815
-1.904172424040484,-0.3481519672276686
-1.218006997745075,-0.11657462217458857
-2.0526269229308984,1.7618827345522574
-1.2010051784491034,1.313312824283642
0.09512367222134932,-1.4036757973224843
0.7098117644883161,-1.2361052509100685
-3.112514509955206,-0.07151987274046427
-0.9579349929013375,-0.3546245516615153
0.6298011024540637,-0.07495255546489013
-0.011344028636556931,1.3168348802437688
-1.3575516782282389,0.846451605854235
-0.27968106548914373,-1.2141886345554802
-0.3598612646423573,0.1964032187667162
-0.3535559783172573,-0.561049649168921
1.006260619011155,-1.4625306510266043
-1.3598128215000416,2.5836444165711594
1.4582533692629505,0.30944189992408166
2.1371686797290046,1.0117358476342175
-1.2659893645257443,1.4059936133549336
-1.4200316740480299,0.41728221891263667
-0.21878404265938128,-0.42837884799895226
-2.5545424300934405,0.53246696633411
0.8793437004264906,1.7391501174226702
-1.6020540206167484,0.7953078484197722
3.8568093229118485,0.4571502297552119
-0.8482075823065336,1.5966837424229803
2.0311832080436605,1.136559161270019
0.2025478567151857,-1.5532658105920465
-1.0300473211480554,0.5755127728153626
-7.837292562528528,-2.1752848615169644
0.49845787243185635,-0.9447199281967282
-0.18396300661412215,0.2606033286103856
-6.283254301171748,1.5297117272915657
-0.35824783801083965,-0.39791800852778036
-1.6936694872864089,-1.0418885492498209
-3.100656261849091,-0.686524422297202
0.08783776751291247,-2.2465685079017166
-1.2234987582371275,-0.32896813873244546
0.02984753586012264,0.2527419673087876
-1.7914491502690495,-0.5467122500037634
-0.8916051741642338,0.29863021506675136
-1.8301530631376224,-1.7076350880787516
-0.13979258542697026,-1.8129359360783175
-1.0992123537481828,-0.24219480830146323
0.5045043774147938,1.104640040995443
0.7242639264365939,1.0087427966996647
0.6949061914044478,0.22147761731580687
-1.406727702421497,0.16670818896920322
1.8752521207370612,-0.5085120057666621
-3.0006489490143005,-0.7395135929773569
4.727032667462959,0.9822467543118621
-1.6874183635879523,1.0325560109465848
